LA,Ofsted URN,URN
Southend-on-Sea,EY282083,663862
Southend-on-Sea,2497752,663863
Southend-on-Sea,2512440,663865
Southend-on-Sea,149128,663867
Southend-on-Sea,EY496083,663871
Southend-on-Sea,2536360,663873
Southend-on-Sea,2536354,663874
Southend-on-Sea,2548359,663876
Southend-on-Sea,EY557072,663877
Southend-on-Sea,EY471143,663883
Southend-on-Sea,EY498306,663905
Southend-on-Sea,2647731,663909
Southend-on-Sea,2599814,663912
Southend-on-Sea,2672263,663913
Southend-on-Sea,EY450272,663922
Southend-on-Sea,EY0922004,663926
Southend-on-Sea,EY0722021,663927
Southend-on-Sea,2651965,663930
Southend-on-Sea,2740224,663931
Thurrock,204322,664081
Thurrock,EY449772,664091
Thurrock,204193,664092
Thurrock,EY422858,664094
Thurrock,204286,664095
Thurrock,EY449882,664096
Thurrock,EY476045,664098
Thurrock,EY441970,664103
Thurrock,204266,664105
Thurrock,EY295019,664107
Thurrock,EY260973,664110
Thurrock,EY269690,664124
Thurrock,EY103455,664126
Thurrock,EY349209,664127
Thurrock,EY431597,664134
Herefordshire,EY488262,664316
Herefordshire,223376,664320
Herefordshire,EY305859,664322
Herefordshire,EY539560,664330
Herefordshire,EY547039,664338
Herefordshire,EY547989,664344
Herefordshire,EY370001,664353
Herefordshire,EY460067,664358
Herefordshire,EY229800,664368
Herefordshire,RA000181 ,664378
Herefordshire,EY554681,664380
Herefordshire,EY545937,664381
Herefordshire,2597315,664382
Herefordshire,2597620,664383
Herefordshire,2564896,664384
Herefordshire,2622838,664387
Herefordshire,EY438123,664389
Herefordshire,EY544585,664395
Herefordshire,EY487901,664399
Herefordshire,2669739,664400
Herefordshire,EY261711,664401
Herefordshire,2677710,664402
Herefordshire,405501,664405
Worcestershire,EY367557,664802
Worcestershire,EY388853,664803
Worcestershire,EY424003,664821
Worcestershire,EY359163,664823
Worcestershire,EY427115,664848
Worcestershire,405327,664861
Worcestershire,2678338,664862
Worcestershire,205028,664870
Worcestershire,EY417691,664903
Worcestershire,204915,664912
Worcestershire,EY468301,664916
Worcestershire,EY461676,664927
Worcestershire,EY349011,664929
Worcestershire,204536,664935
Worcestershire,227501,664948
Worcestershire,EY342949,664950
Worcestershire,EY373522,664951
Worcestershire,204737,664954
Worcestershire,204746,664958
Worcestershire,204547,664959
Worcestershire,EY275858,664964
Worcestershire,EY299063,664965
Worcestershire,EY273924,664968
Worcestershire,EY386974,664969
Worcestershire,204769,664970
Worcestershire,204408,664973
Worcestershire,204896,664974
Worcestershire,EY367280,664984
Worcestershire,204565,664987
Worcestershire,EY102466,664992
Worcestershire,EY285201,664995
Worcestershire,EY406487,665000
Worcestershire,204622,665009
Worcestershire,EY367051,665012
Worcestershire,204916,665017
Worcestershire,204580,665018
Worcestershire,EY468088,665025
Worcestershire,204611,665035
Worcestershire,2757098,665037
Worcestershire,EY492710,665047
Worcestershire,EY374918,665048
Worcestershire,EY475041,665053
Worcestershire,204647,665055
Worcestershire,205054,665065
Worcestershire,EY474925,665075
Worcestershire,204828,665080
Worcestershire,EY497915,665083
Worcestershire,EY451867,665114
Worcestershire,EY384761,665115
Worcestershire,EY469025,665122
Worcestershire,204687,665124
Worcestershire,EY466605,665128
Worcestershire,EY355340,665131
Worcestershire,EY356617,665135
Worcestershire,EY417789,665138
Worcestershire,EY489919,665139
Worcestershire,EY427234,665141
Worcestershire,EY459646,665143
Worcestershire,EY478233,665149
Worcestershire,EY480283,665156
Worcestershire,EY548340,665158
Worcestershire,204503,665169
Worcestershire,EY537150,665174
Worcestershire,204940,665175
Worcestershire,EY544136,665178
Worcestershire,EY414808,665183
Worcestershire,EY553008,665190
Worcestershire,EY357547,665195
Worcestershire,EY557383,665196
Worcestershire,EY413182,665198
Worcestershire,EY561171,665215
Worcestershire,EY497842,665216
Worcestershire,EY496673,665220
Worcestershire,EY437976,665235
Worcestershire,260534,665237
Worcestershire,EY496906,665242
Worcestershire,EY306360,665243
Worcestershire,EY550128,665265
Worcestershire,EY537103,665266
Worcestershire,EY272802,665267
Worcestershire,2539979,665284
Worcestershire,2555740,665296
Worcestershire,2586518,665316
Worcestershire,SCA170118,665318
Worcestershire,2560902,665330
Worcestershire,115907,665333
Worcestershire,2574471,665334
Worcestershire,2581079,665353
Worcestershire,EY438054,665358
Worcestershire,2571994,665362
Worcestershire,EY344492,665364
Worcestershire,2506068,665369
Worcestershire,EY342385,665378
Worcestershire,2707498,665382
Worcestershire,2527041,665384
Worcestershire,2678791,665385
Worcestershire,2511761,665395
Worcestershire,TY0823038,665397
Worcestershire,HCEY00232,665405
Worcestershire,2689663,665407
Worcestershire,2624217,665409
Worcestershire,2757141,665410
Cambridgeshire,222900,665897
Kent,EY370849,666169
Kent,EY411141,666170
Kent,EY396042,666172
Kent,EY414959,666177
Kent,EY389305,666179
Kent,EY397970,666181
Kent,EY394653,666183
Kent,EY409263,666186
Kent,EY407070,666189
Kent,EY280720,666193
Kent,115214,666209
Kent,EY416680,666212
Kent,EY318057,666218
Kent,126114,666219
Kent,EY315969,666223
Kent,125302,666234
Kent,EY426535,666235
Kent,EY350345,666242
Kent,EY405030,666243
Kent,125524,666247
Kent,EY397469,666251
Kent,EY310904,666255
Kent,EY414924,666285
Kent,EY427575,666287
Kent,EY424787,666292
Kent,EY382115,666294
Kent,EY369816,666304
Kent,EY417614,666305
Kent,EY443771,666311
Kent,EY248352,666318
Kent,126888,666320
Kent,EY389494,666322
Kent,EY221161,666330
Kent,EY423773,666339
Kent,EY401667,666342
Kent,EY283753,666347
Kent,EY432402,666353
Kent,EY418304,666361
Kent,EY425649,666371
Kent,EY355080,666373
Kent,126522,666380
Kent,128621,666389
Kent,126803,666398
Kent,125896,666405
Kent,EY460960,666406
Kent,EY284959,666410
Kent,EY461632,666412
Kent,EY451279,666420
Kent,EY352757,666423
Kent,EY364126,666428
Kent,EY340941,666430
Kent,EY339813,666432
Kent,EY397423,666436
Kent,125649,666438
Kent,EY427326,666440
Kent,EY425775,666447
Kent,EY431584,666455
Kent,EY433773,666457
Kent,EY310104,666458
Kent,EY357719,666463
Kent,124336,666469
Kent,EY372162,666471
Kent,EY466023,666479
Kent,EY452967,666483
Kent,EY449965,666486
Kent,EY331469,666487
Kent,EY347046,666491
Kent,EY395268,666508
Kent,EY350192,666516
Kent,EY438615,666517
Kent,EY399785,666521
Kent,EY457673,666522
Kent,EY425202,666528
Kent,EY359476,666533
Kent,EY290839,666546
Kent,EY266456,666553
Kent,126740,666555
Kent,EY461084,666557
Kent,510753,666566
Kent,EY224794,666569
Kent,EY396351,666576
Kent,EY300431,666577
Kent,125451,666578
Kent,EY373886,666582
Kent,EY461329,666587
Kent,EY406872,666597
Kent,EY472117,666602
Kent,EY289158,666614
Kent,EY450342,666615
Kent,EY413686,666624
Kent,EY468149,666627
Kent,EY427662,666629
Kent,EY277412,666633
Kent,EY474974,666642
Kent,EY342584,666644
Kent,EY476392,666645
Kent,EY436889,666646
Kent,EY474254,666648
Kent,EY477335,666649
Kent,EY417086,666655
Kent,156770,666657
Kent,126005,666662
Kent,EY463490,666663
Kent,EY395592,666668
Kent,EY385490,666671
Kent,EY366954,666674
Kent,EY473276,666675
Kent,EY398060,666676
Kent,EY436467,666686
Kent,156699,666687
Kent,EY476688,666698
Kent,EY447945,666700
Kent,EY415001,666701
Kent,EY375896,666706
Kent,EY478633,666707
Kent,EY479838,666708
Kent,EY220795,666715
Kent,EY469445,666722
Kent,EY360662,666727
Kent,EY424734,666728
Kent,EY268547,666732
Kent,EY101805,666734
Kent,EY319186,666739
Kent,EY459799,666742
Kent,EY458615,666748
Kent,125956,666749
Kent,EY431663,666752
Kent,EY402466,666756
Kent,EY404943,666757
Kent,EY421765,666764
Kent,EY464379,666766
Kent,EY459606,666770
Kent,EY474427,666798
Kent,EY477890,666807
Kent,EY467630,666813
Kent,125458,666816
Kent,EY453145,666820
Kent,136890,666828
Kent,EY399567,666836
Kent,EY391240,666850
Kent,EY438739,666860
Kent,EY445554,666867
Kent,EY485450,666873
Kent,EY486222,666877
Kent,125994,666892
Kent,EY489295,666898
Kent,EY346175,666899
Kent,EY478488,666908
Kent,EY343938,666911
Kent,EY486296,666915
Kent,EY260889,666920
Kent,125726,666921
Kent,126009,666930
Kent,EY489751,666950
Kent,EY480398,666955
Kent,EY431251,666962
Kent,EY478803,666989
Kent,EY414207,666998
Kent,EY415828,667054
Kent,125317,667062
Kent,EY362743,667080
Kent,EY385243,667081
Kent,EY200412,667083
Kent,EY384788,667084
Kent,EY538139,667088
Kent,EY405672,667089
Kent,EY283115,667091
Kent,EY539359,667099
Kent,EY292752,667103
Kent,EY500457,667104
Kent,EY540566,667105
Kent,126822,667108
Kent,EY479987,667109
Kent,EY501167,667110
Kent,EY491217,667112
Kent,EY442046,667113
Kent,EY538881,667131
Kent,EY292544,667138
Kent,EY541012,667139
Kent,156849,667148
Kent,EY545664,667149
Kent,EY543452,667151
Kent,EY265570,667154
Kent,EY426948,667156
Kent,EY541554,667159
Kent,126116,667171
Kent,EY539292,667175
Kent,EY548920,667179
Kent,EY548223,667196
Kent,EY541548,667204
Kent,EY480643,667210
Kent,EY487546,667212
Kent,EY462627,667219
Kent,EY301251,667226
Kent,EY152576,667228
Kent,EY493851,667231
Kent,EY552486,667239
Kent,EY443490,667241
Kent,EY555804,667246
Kent,EY217618,667252
Kent,EY465828,667262
Kent,EY445315,667270
Kent,EY547639,667274
Kent,EY555734,667277
Kent,EY556963,667287
Kent,126792,667288
Kent,EY559845,667289
Kent,EY561070,667299
Kent,EY560165,667302
Kent,EY470280,667303
Kent,EY558445,667314
Kent,EY560735,667319
Kent,EY495121,667320
Kent,EY497596,667327
Kent,EY545161,667330
Kent,EY560414,667334
Kent,EY543036,667341
Kent,EY548218,667351
Kent,EY559463,667352
Kent,EY553071,667359
Kent,EY561992,667364
Kent,EY547620,667365
Kent,EY559235,667367
Kent,EY425018,667369
Kent,EY558876,667370
Kent,EY558873,667371
Kent,EY472639,667372
Kent,EY465956,667376
Kent,EY552175,667379
Kent,EY562574,667386
Kent,125616,667395
Kent,EY337292,667396
Kent,EY560237,667411
Kent,EY540436,667415
Kent,EY500054,667431
Kent,2518661,667434
Kent,EY545144,667436
Kent,EY562005,667447
Kent,2518844,667448
Kent,2515315,667450
Kent,2537653,667451
Kent,2536687,667467
Kent,2549358,667468
Kent,2522681,667471
Kent,EY456929,667473
Kent,2522284,667475
Kent,EY560734,667481
Kent,EY433919,667484
Kent,EY405854,667486
Kent,EY544232,667491
Kent,2561607,667496
Kent,2520313,667497
Kent,126799,667499
Kent,2545113,667500
Kent,2543228,667512
Kent,2564589,667513
Kent,2502126,667520
Kent,2562775,667521
Kent,2569295,667528
Kent,2577852,667531
Kent,EY447014,667533
Kent,2545610,667537
Kent,2496802,667539
Kent,2561577,667541
Kent,126824,667543
Kent,2570462,667549
Kent,2504729,667552
Kent,2570365,667555
Kent,2559236,667557
Kent,2583550,667558
Kent,2575137,667561
Kent,2587606,667562
Kent,EY492170,667591
Kent,2565064,667593
Kent,2545245,667600
Kent,2599569,667607
Kent,EY286025,667610
Kent,2605220,667613
Kent,2555252,667614
Kent,2575195,667615
Kent,2549092,667621
Kent,2618918,667632
Kent,126347,667634
Kent,2619489,667639
Kent,EY558301,667640
Kent,EY413212,667641
Kent,2569197,667642
Kent,2584975,667643
Kent,EY559008,667644
Kent,2618299,667646
Kent,EY560406,667660
Kent,2608264,667665
Kent,2524344,667672
Kent,2633136,667674
Kent,2631969,667676
Kent,2636495,667679
Kent,2641132,667689
Kent,EY500620,667707
Kent,2656481,667713
Kent,2629457,667715
Kent,EY549906,667719
Kent,EY547242,667729
Kent,2618274,667730
Kent,2566532,667733
Kent,2634456,667735
Kent,CA000038,667736
Kent,EY455973,667737
Kent,2662082,667740
Kent,CA000038,667741
Kent,2649536,667742
Kent,2665665,667743
Kent,2514890,667750
Kent,2674657,667752
Kent,2642602,667755
Kent,2512741,667756
Kent,2547213,667757
Kent,EY398690,667763
Kent,2675161,667765
Kent,2544438,667767
Kent,CA000038,667775
Kent,2674564,667778
Kent,2675994,667780
Kent,2500662,667789
Kent,2684528,667790
Kent,2689700,667793
Kent,2632561,667795
Kent,EY337336,667801
Kent,EY391013,667802
Kent,EY402624,667803
Kent,2579689,667804
Kent,2698061,667811
Kent,CA000038,667815
Kent,126850,667816
Kent,EY234176,667818
Kent,2583278,667820
Kent,CA000038,667826
Kent,CA000038,667834
Kent,2613974,667837
Kent,2704151,667839
Kent,2653032,667846
Kent,2726825,667847
Kent,2505745,667849
Kent,CA000038,667855
Kent,EY454276,667856
Kent,EY467273,667862
Kent,EY445608,667872
Kent,2745433,667873
Kent,2743378,667875
Kent,2730425,667876
Kent,EY415949,667886
Kent,2749699,667887
Kent,2747828,667889
Kent,CA000038,667892
Kent,2628187,667893
Kent,CA000038,667894
Kent,2759220,667896
Kent,2745342,667898
Kent,2759415,667900
Kent,CA000026,667901
Kent,CA000026,667902
Kent,CA000026,667903
Kent,CA000038,667904
Kent,2757058,667905
Kent,2708333,667906
Kent,2754017,667916
Kent,2747257,667918
Kent,2765088,667922
Kent,2779934,667937
Medway,EY397652,669503
Medway,EY501127,669505
Medway,EY405586,669508
Medway,EY347670,669509
Medway,103607,669511
Medway,EY343560,669516
Medway,EY432029,669521
Medway,EY420696,669522
Medway,160772,669539
Medway,EY388904,669546
Medway,EY450968,669549
Medway,EY422870,669562
Medway,EY299139,669564
Medway,EY407024,669568
Medway,EY278256,669575
Medway,EY286488,669578
Medway,EY435870,669586
Medway,2773059,669587
Medway,506307,669589
Medway,EY390828,669592
Medway,EY334719,669594
Medway,EY361787,669602
Medway,EY367897,669605
Medway,EY356456,669607
Medway,160773,669615
Medway,EY551333,669616
Medway,EY547958,669618
Medway,EY481686,669619
Medway,EY543633,669624
Medway,EY299756,669625
Medway,EY545983,669630
Medway,EY546535,669631
Medway,EY389614,669641
Medway,EY496405,669642
Medway,EY395230,669643
Medway,EY401684,669645
Medway,EY468061,669649
Medway,EY466228,669652
Medway,EY218170,669654
Medway,EY562106,669656
Medway,EY258285,669658
Medway,EY557141,669660
Medway,EY549216,669663
Medway,EY426956,669668
Medway,EY555837,669669
Medway,EY499529,669671
Medway,EY440480,669672
Medway,103577,669680
Medway,EY557575,669681
Medway,156023,669682
Medway,2757996,669685
Medway,103364,669686
Medway,EY544078,669688
Medway,EY467866,669690
Medway,2514397,669694
Medway,EY560298,669695
Medway,EY547134,669697
Medway,EY480296,669698
Medway,156042,669704
Medway,2594648,669705
Medway,2575490,669707
Medway,EY557462,669710
Medway,EY538859,669711
Medway,EY551722,669715
Medway,2535125,669716
Medway,EY488011,669718
Medway,2525536,669719
Medway,EY358331,669724
Medway,EY245490,669728
Medway,EY554869,669729
Medway,EY487194,669739
Medway,2600062,669741
Medway,EY422228,669744
Medway,EY541859,669745
Medway,2631362,669746
Medway,2695625,669749
Medway,2651993,669750
Medway,2503355,669752
Medway,EY356204,669755
Medway,EY447262,669759
Medway,2726776,669764
Medway,CA000038,669767
Medway,EY558226,669769
Medway,CA000038,669771
Medway,2697349,669772
Medway,2748891,669774
Medway,2716740,669776
Medway,2755281,669777
Medway,CA000038,669778
Medway,EY557651,669779
Lancashire,EY349422,670045
Lancashire,EY314556,670048
Lancashire,EY153203,670050
Lancashire,EY296973,670053
Lancashire,307642,670058
Lancashire,EY343544,670062
Lancashire,308589,670064
Lancashire,EY396460,670066
Lancashire,EY431848,670069
Lancashire,EY447974,670076
Lancashire,EY449020,670077
Lancashire,EY454292,670081
Lancashire,EY457988,670084
Lancashire,EY463650,670089
Lancashire,308606,670100
Lancashire,EY442412,670103
Lancashire,403510,670107
Lancashire,EY301755,670110
Lancashire,EY466773,670112
Lancashire,EY457908,670115
Lancashire,EY334269,670117
Lancashire,EY418677,670119
Lancashire,EY221984,670120
Lancashire,308726,670127
Lancashire,EY265646,670129
Lancashire,EY316940,670131
Lancashire,308082,670132
Lancashire,EY136874,670134
Lancashire,EY285561,670139
Lancashire,EY264694,670143
Lancashire,503670,670144
Lancashire,EY335386,670145
Lancashire,EY360111,670149
Lancashire,EY265940,670150
Lancashire,EY266474,670155
Lancashire,EY341151,670156
Lancashire,EY321390,670157
Lancashire,502044,670160
Lancashire,EY298226,670161
Lancashire,308562,670167
Lancashire,308660,670169
Lancashire,EY357772,670173
Lancashire,EY411575,670175
Lancashire,EY388797,670176
Lancashire,EY340932,670179
Lancashire,308394,670183
Lancashire,EY343323,670184
Lancashire,EY393386,670191
Lancashire,EY426564,670192
Lancashire,EY257530,670195
Lancashire,EY365694,670197
Lancashire,EY398003,670198
Lancashire,308699,670205
Lancashire,307706,670214
Lancashire,308217,670215
Lancashire,EY411009,670218
Lancashire,EY418228,670224
Lancashire,EY437498,670225
Lancashire,EY437929,670227
Lancashire,EY362479,670234
Lancashire,EY382007,670236
Lancashire,EY389423,670237
Lancashire,308452,670246
Lancashire,EY285242,670251
Lancashire,EY243136,670253
Lancashire,EY244976,670254
Lancashire,307731,670257
Lancashire,EY419689,670260
Lancashire,EY428898,670262
Lancashire,EY434432,670263
Lancashire,EY441675,670265
Lancashire,EY293185,670269
Lancashire,EY339396,670271
Lancashire,EY442801,670273
Lancashire,EY300354,670280
Lancashire,EY343845,670282
Lancashire,EY461966,670283
Lancashire,EY362297,670286
Lancashire,EY342669,670296
Lancashire,EY340220,670299
Lancashire,EY265875,670301
Lancashire,308040,670306
Lancashire,EY153195,670307
Lancashire,308733,670312
Lancashire,308526,670315
Lancashire,309058,670317
Lancashire,307753,670319
Lancashire,309130,670323
Lancashire,308273,670324
Lancashire,EY431432,670340
Lancashire,EY409053,670344
Lancashire,EY472327,670346
Lancashire,307802,670349
Lancashire,EY393615,670361
Lancashire,502118,670364
Lancashire,308454,670376
Lancashire,EY231147,670377
Lancashire,EY417577,670378
Lancashire,EY463980,670380
Lancashire,308565,670383
Lancashire,EY285250,670384
Lancashire,EY386885,670387
Lancashire,308257,670388
Lancashire,EY380888,670407
Lancashire,EY454418,670414
Lancashire,502056,670418
Lancashire,EY459019,670422
Lancashire,EY476691,670430
Lancashire,EY478265,670431
Lancashire,EY466106,670444
Lancashire,EY478988,670446
Lancashire,EY310648,670450
Lancashire,308502,670451
Lancashire,EY404314,670455
Lancashire,EY319738,670464
Lancashire,EY413341,670467
Lancashire,EY406497,670469
Lancashire,EY465610,670473
Lancashire,EY480642,670482
Lancashire,309103,670486
Lancashire,EY412371,670491
Lancashire,EY318573,670492
Lancashire,EY462796,670495
Lancashire,256176,670496
Lancashire,308504,670497
Lancashire,EY222897,670507
Lancashire,EY467324,670517
Lancashire,EY480801,670519
Lancashire,EY464856,670520
Lancashire,EY344889,670522
Lancashire,EY459228,670526
Lancashire,EY440212,670529
Lancashire,EY433342,670531
Lancashire,EY255895,670542
Lancashire,EY430057,670544
Lancashire,EY474912,670546
Lancashire,EY276692,670547
Lancashire,EY470373,670548
Lancashire,EY330441,670551
Lancashire,EY344546,670554
Lancashire,EY417470,670557
Lancashire,EY378093,670560
Lancashire,EY414106,670564
Lancashire,EY286761,670573
Lancashire,EY224536,670583
Lancashire,EY487035,670587
Lancashire,EY480763,670594
Lancashire,307876,670595
Lancashire,EY471099,670596
